m/z,Intensity
249.66324,3182.9
250.09146,2029.9
250.19025,101354.8
250.25487,3350.1
250.30632,2940.9
250.51505,3311.3
250.6918,3477.1
251.04334,1171893
251.04904,3461.4
252.04684,33172.7
252.22525,2902.4
253.0499,2434.8
254.2475,2467.2
254.34843,2218.4
254.60999,3377.5
254.74594,1926.8
255.0473,3478.7
255.79523,6045.2
256.31232,2510.5
257.1976,9459.2
257.23019,2443.7
257.35535,2564.4
259.05444,3368.9
259.68198,2664.5
260.04382,2539.1
260.54858,2691.6
260.94662,2473.8
261.5611,2991
262.08099,2329.3
263.15771,2784.4
263.5,3045.4
263.85266,4650.3
264.17984,2439.9
264.86737,3203.6
265.39786,2527.4
265.55707,2479.4
265.9223,2116.1
266.36096,2738
266.63113,3377.9
266.74469,2081
267.53735,2273
267.69366,2272.3
268.45108,2787.4
268.74411,2822.8
269.01623,7017.2
269.41879,1932.9
270.13858,2665.8
270.71448,1985.6
270.71707,3861.2
271.17877,3321.9
271.44366,2332.3
271.5199,3018.5
271.86389,2774.5
272.07428,2432.3
272.18494,2727.8
273.15851,2519.3
273.25607,1848
273.44803,2079.7
273.52054,3089.7
273.8656,2713.5
274.00867,1966
274.26041,2082
275.00485,2798.7
275.01291,2838.1
275.36096,2184.6
276.0007,2236.9
276.7338,2261.3
276.87491,2455.5
278.15988,2735.9
278.61533,5500.1
278.83548,2727.5
279.03828,297250
279.15857,68324.3
279.49286,1857.8
279.60486,2044.1
279.77408,3334.7
280.73331,2436.2
280.83636,2460.7
281.0542,23025
281.33441,2992.8
281.91147,2081.5
282.83218,2994.5
283.02182,2770.4
283.08524,5479.4
283.35178,2856
283.80334,1910.4
284.12115,2013.5
284.44266,2934.4
284.49094,2539.6
284.52731,2409.5
284.96786,2190.3
285.16071,11403.7
285.22366,2432.6
285.86911,2964.3
286.20068,2896.9
286.32675,5843
286.3833,2754.1
286.86746,2389.6
287.87503,3253.8
288.99991,3568.1
289.66208,2807.7
290.45737,3155.2
290.55435,3105.8
290.98434,3046.1
291.61261,3272.7
291.99319,4415.7
292.55231,2033.6
293.41788,2041.5
294.86014,3012.7
295.19595,3032.7
295.38385,2652
295.91275,2981.9
296.33646,2371.1
296.36093,1863.5
296.83109,3980
297.20343,2470.6
297.31976,2098.1
297.57587,2467.1
297.71109,2379.3
297.73007,3093.5
298.08545,2345.6
298.13004,3342.9
298.40265,2513.1
298.71588,2022.6
299.17545,2222.4
299.99245,17922.6
300.06052,2752.6
300.19818,169639.9
300.34042,6061.7
300.3447,2618
300.45813,1931.8
300.67484,2526.3
300.69971,21176.1
301.02322,3042.6
301.20105,3094.6
301.77057,2365.1
301.77509,3097.8
302.97763,2419.5
303.05551,2041.1
303.25268,7780.5
303.29376,2393.8
303.41092,4625.6
303.69583,2438.6
303.73672,2964.5
303.7399,3465.9
304.12805,2668.2
304.81659,2798.5
305.33313,1966
305.54929,2200.9
305.91327,2708.2
306.03036,3272.4
307.00842,3949.1
307.20596,61865.5
307.24341,2850.3
307.70741,10028.5
307.9671,3162.8
309.41727,2190.6
310.3074,2309.5
311.56143,2295.8
311.72186,1927.8
311.86005,4169.7
312.86401,4333.6
313.00015,2693.5
313.1926,1972.7
313.27301,87954.4
313.29752,3027.2
313.9415,1840.3
314.27673,1908.4
314.43469,2449.3
314.70627,3261.6
315.5459,5814.8
315.98712,20596.9
315.99707,2442.8
316.15652,2382.9
316.21117,514635.3
316.21887,1956.6
316.99477,243257.1
317.07063,13756.2
317.15439,3419.2
317.21435,25196.1
317.32513,2436.7
317.81573,3225.5
318.5007,3427.9
318.99478,3444.1
319.03297,37826.8
319.47021,1995.3
319.79309,5450.8
320.2788,138477.3
320.86533,2544.4
321.28217,6637
321.73422,2239.9
321.84869,2574.9
321.9444,2195.5
322.04083,2751.4
322.10629,2481.7
322.58249,2246.2
324.76013,2050
325.23411,47133.6
325.29388,2309.7
325.7496,4565
325.96396,2439.9
326.90631,3804
327.27277,2314.6
327.3949,2449
328.03912,2902.1
328.93271,1897.2
329.01801,4021.6
329.06049,3366.7
329.74796,1952.7
330.17392,1972.3
330.22666,264075.3
330.27039,3392.3
330.60425,2086.9
331.03262,2481.8
331.15338,3610.6
331.23008,5563.2
331.28351,1582624.3
331.38397,5741.3
331.65961,2288.4
331.9209,3132.1
332.03705,2139.5
332.28695,277374.9
332.57236,3392.8
332.87073,2451.5
333.04847,44063.3
333.09106,2029.2
333.29071,8286.8
333.75485,2613.1
335.16953,2756.8
335.3671,3456
336.34296,2408.6
336.37427,2916.6
336.69785,5160
336.89139,4412
339.26794,4872.3
339.33472,3225.6
339.69235,2747.9
340.20947,2470.7
341.04982,13767
341.21503,2684.9
341.26627,2553.6
341.30423,2843.2
341.59985,2160.7
341.61121,3190.1
342.09381,3155.4
342.59161,1846.8
343.36774,2283.1
344.01843,6865.5
344.61304,2738.5
344.98938,29552.4
345.06693,2857.8
345.26251,2186.8
345.92691,2009.2
347.00546,5392.7
347.0278,77336.3
347.4837,2919.8
348.01273,3316.6
348.28049,5619.2
348.31016,5808226
348.82391,2362
348.85471,4105
349.31356,1234371.5
349.85165,1896.1
350.25504,2769.7
350.31628,78398.1
351.02086,14079.7
351.46219,2360
351.73846,2955.9
352.24609,2548.5
353.20914,6607.3
353.26548,3312937.5
353.59216,2288.2
353.95474,2122.8
354.26882,684047.5
354.99582,1764.5
355.1397,8722.1
355.27144,7316.5
355.36792,2470
355.64151,2880.8
355.88205,3305.8
357.06497,2018.9
357.09738,2946.8
357.21355,69798.3
357.61783,2528.2
357.71611,9666.8
357.9501,4570.9
358.07613,52924.6
358.11816,3321.7
358.40213,2014.8
358.5191,2975.3
359.31475,277918.7
360.02317,7013.3
360.12939,2306.4
360.31835,8311.4
361.04333,243968
361.58755,2933.7
361.69162,2373.5
362.02725,3028.2
362.04721,2209.1
362.29693,31625.7
362.79882,24387.9
363.03138,575455.9
363.85034,2055
364.03465,11779.2
364.27206,6162.5
364.45215,4380.1
364.84872,2822
364.8905,2745.6
365.1398,2544.4
365.46146,2272.3
365.7027,3331.9
365.9357,4844.6
366.20419,3511.5
366.63629,2056.9
369.23868,2396.7
369.30476,62281.1
369.45651,2347
369.80637,11055.9
370.12115,2278
370.24243,2324.2
370.30777,3080.4
371.00552,2377.8
371.12192,2443.3
371.25128,2523
371.26294,2958.8
373.2403,4071.9
374.00153,2462.4
374.32599,2607.6
374.96259,2056.5
376.26501,6124.7
376.3128,35270.8
376.34137,1319672.9
376.47491,3374.8
376.60904,5892.3
376.81391,7441
377.34463,283209.8
379.10733,2667.6
379.15738,3213.7
380.51233,2347
381.29675,690695.5
381.96204,2670.8
382.29989,113050.4
382.65421,2541
383.30072,2836.2
383.32056,53255.8
383.82175,7717.2
383.96371,2529.9
384.09802,1979
384.40692,2537.8
384.98804,2242.7
385.01471,2557
386.67664,3437.8
387.38229,3020.3
387.70203,2620.9
388.18881,3338.7
388.44888,2343.6
389.03802,38432.5
389.06522,2110.8
390.23032,2335.8
390.32034,2689.2
390.35654,2999.8
390.45901,4937.5
390.96964,3025.8
390.99725,2833.4
391.04218,5919.1
391.05365,2427.6
392.21967,2369.6
392.25363,2140.6
392.99631,2354.7
394.37939,2934.8
394.38834,2830.5
394.66006,2133.1
394.98587,3071.2
395.319,4838
395.64261,2395.9
397.27081,2261.1
397.90768,2480.8
398.23041,2524.5
399.11356,2318.9
399.526,5225.2
399.74109,2652.3
401.48093,2554.2
402.42789,2244.5
402.71057,2413.8
403.5144,2231.5
404.79416,3034.1
405.82495,2345.5
406.08765,2431.6
406.56094,2443.3
406.64722,3031.3
406.94769,2126.2
407.47455,2441.5
407.50024,2647.3
408.79565,3756.1
408.98218,2189.4
409.23123,3024.4
410.0899,3654.2
410.63278,3358
410.82153,5034.2
411.59711,3533.9
412.49939,2453.1
413.06601,2726
413.2757,3232.3
414.3244,2546.5
414.78766,1991.1
415.21045,18577.5
416.34555,2688.3
416.43134,2227.8
416.88049,2361
418.82962,1865.9
419.00845,2507.7
419.31268,2901.5
419.81403,2554.3
420.33142,2259.5
421.19348,2846.4
421.58655,2811.2
422.35724,3138.9
422.56918,2953.7
423.30328,2490.5
424.12531,4309.1
424.28137,2144.4
425.41379,2292.6
425.87405,3265.2
425.98666,2324.5
426.96045,2116.3
426.99566,9918.7
428.08783,5514
428.6481,2594.5
429.2515,27535.1
429.32498,2332.9
429.33624,3078.7
430.22971,2411.1
430.24253,149219.7
430.31335,5351.5
430.71066,2528.8
430.83273,5910.1
431.12592,2019.7
432.23698,261361.1
432.78802,2401.3
432.99329,2597.3
433.24119,10907.6
435.26803,18563.1
435.30566,2402.6
435.63596,2412.1
437.12897,3376.7
437.19279,11518.5
438.7016,2882.3
438.83945,1952.6
439.07071,2449.1
439.52911,2465
440.15044,69728.4
440.40882,441707.3
440.65244,11978.1
441.30563,2297.8
441.41213,63506.4
441.89258,2211.9
442.26175,3331.1
442.48926,2448.4
443.94357,2786.5
445.03399,13206.1
445.22388,40221.7
445.53516,7720.4
446.98636,3096.6
447.80551,2151.7
448.83139,2623
448.98346,3102.8
449.00073,3251.9
449.28333,2755.7
449.92395,3221.9
451.91385,2107.1
452.74634,1969.1
453.07809,2216.2
453.30466,2527.7
453.74606,2304.9
454.16461,9419
454.60016,1937.1
454.77884,6114.1
454.86252,3202.9
454.98959,18729.4
455.80246,2394.7
457.0065,4681.5
457.02802,2666.6
457.61884,2647.7
458.01419,2877.5
458.0419,1894.1
458.90848,2503.4
459.04068,2129.3
459.46002,5134.1
460.19443,2198
460.30548,2504.7
460.39612,2909
461.00128,3042.5
461.86172,3239.7
462.78486,5281.1
462.9841,2519.5
464.0083,2833.6
464.12787,2375.3
464.86246,2040.2
465.42102,2916.6
465.95276,2406.1
466.46713,2536.2
466.6973,2161.3
466.87981,221428.3
467.02249,3232.8
467.06113,2545.1
467.56714,3115.2
467.88096,56628.9
468.4402,260486.5
468.62903,2005.3
468.88069,5161.8
469.22821,1813.6
469.44307,19148.6
471.04337,23211.5
471.07791,3004.4
471.33276,2523.3
471.99216,3268
472.27072,2395.1
473.29456,3350.4
474.26797,2635.3
475.04208,2008.6
475.6142,2651.6
476.21118,3150.4
476.97766,126482.2
477.01196,2945.3
477.97501,5748.8
480.34671,3131.7
480.57785,2981.5
481.99109,2513.5
482.14783,2589.8
482.64722,2183.1
482.87055,6007.7
482.89331,2283.4
483.88421,46699.2
484.20068,3349.6
484.76639,2519
484.88591,14605.6
488.2886,2688.4
488.43005,7145.6
489.27222,109206.2
490.16391,2579.9
491.85382,2189.7
492.74167,2652.7
494.1228,4870.7
494.98834,2910.3
495.74402,2625.1
497.89835,6419.1
498.43933,1996.2
498.90522,23139.4
498.93658,3136.2
499.03881,27758.7
499.90697,15446.5
500.21252,3018.3
500.23962,2427.5
501.30395,10204.8
501.37762,3435.7
502.36505,2525.2
503.14355,2498.3
503.73529,3511.9
505.24443,5045.6
507.42636,2284.5
508.01126,2643.7
508.7598,3540.3
508.76857,6687.6
508.78003,2691.9
508.82985,11660.1
508.85925,3255.7
508.9599,2784.6
509.10358,2969.2
509.12189,3277.9
509.1539,5121.7
509.19238,2296.4
510.26376,2798.6
512.04968,3019.5
512.69171,3148.2
513.37946,2829.9
515.39563,10747.9
515.8952,2419.3
516.91492,2177.4
516.92419,5180.2
517.47101,1790.9
517.66705,2716
518.19409,2095.4
519.74872,3279.1
520.27839,27333.1
520.78119,19185.1
521.90253,3256.5
522.29681,2831.1
523.24066,3455.9
523.28662,3171.3
523.88324,2874.7
523.89944,823230.3
524.45166,2560
524.711,2253.8
524.88383,60248
524.9017,174408.8
525.16144,51776.5
525.66271,7482.1
525.8739,6011.4
525.89387,5244427.5
525.91177,21108.9
525.99268,2412.4
526.5824,3290.6
526.7572,2399.4
526.89482,2231286.3
527.89437,814483
528.89597,165040.7
529.4115,9180
529.89617,8457.2
530.04378,26449.9
530.31299,2211.5
530.54619,12345.4
532.81903,3148.8
533.05259,79857.5
534.05646,3352.5
534.29382,6478.2
537.40094,3886.2
537.91599,8743.9
540.15363,3411.8
540.42578,2829.7
540.56439,3179.3
541.91004,18650
542.11462,2714.7
543.42615,2413
543.88604,7054.9
543.90489,578095.1
543.9256,2307.9
544.90624,237549.3
545.12939,3259.8
545.3717,2357.1
545.7796,2256.8
545.90522,52164.7
546.09875,2977.4
547.62042,2631.7
548.11676,2371.6
549.93591,4570.2
551.93114,102927.5
552.04547,2211.6
552.82599,3029.4
552.93172,28151.3
553.24542,5386.1
553.93597,2363.2
554.43939,2960.4
555.92634,217870.8
556.9273,24404.6
557.92011,1718066.8
557.93842,2437.8
558.90039,3763.1
558.92132,821372.7
559.09393,2727.6
559.22375,3474
559.92133,1011837.5
560.3764,2780.9
560.68494,3339.2
560.92244,307823.7
561.91581,5054521.5
562.91684,2215484.8
563.30017,2866.7
563.91664,851748.7
564.44897,2476.6
564.84668,2758.1
564.91744,146532.8
564.98805,12504.4
565.94692,96529.5
566.80548,3023.2
566.84851,2685
566.94756,17430.2
567.42755,2405
568.802,2337.9
570.27441,3384.4
570.73535,3112.2
571.94208,33317.4
572.06097,2591.9
573.29352,2289.4
573.91773,11120.1
573.93698,1566995.9
574.93836,526900.5
575.93142,9911946
576.39581,2047.4
576.93244,4570725
577.2627,3550.6
577.43231,3323.9
577.93206,3458469.5
578.56311,2740.8
578.93319,1002508.4
579.92637,10947655
580.79657,2439.9
580.92735,4883507.5
580.95923,9506.7
581.6165,5212.5
581.92729,1907466.4
582.25452,2866.8
582.92803,460102.4
583.5069,2331.5
583.92949,41652.8
585.55872,2180.1
585.95674,6582.6
587.31305,2013.8
587.95256,883560.7
588.95393,284180.6
589.05505,2485.9
589.92619,4326.1
589.94701,5766605.5
590.9481,2705996
591.2736,4567.5
591.9476,4313231
592.53125,3007.3
592.94901,1451844.8
593.94194,21216722
594.94302,9904329
594.97801,10510.5
595.94302,3837933.3
595.9715,3371
596.94397,938512.1
597.33221,5349.3
597.94423,172873.3
598.94411,5384
599.27217,16239.8
599.77985,2282.6
600.05005,3072.7
600.2749,2837
600.40521,3133.6
601.57208,3909.9
601.95251,3100.5
602.87781,3088.1
603.96764,23512.3
604.9718,2562
605.72443,2762.6
605.96311,2162874.5
606.18958,2406.7
606.85297,2653.8
606.96437,737433.3
607.95757,13745888
608.29218,3108.6
608.48376,2073
608.9587,6401483
608.99634,3084.4
609.03801,8708.3
609.9054,2322.5
609.95865,2530956.3
610.01709,2108.7
610.95944,661289.4
611.95998,65001
616.21692,2513.3
616.27078,5917.8
617.24652,2553.2
617.9826,2765.7
618.40894,2576.4
619.97842,516170.7
620.00073,2587.9
620.97989,139528.5
621.94733,3252.6
621.97317,3409717.3
622.97436,1622974.5
623.97409,623923.9
624.97578,84521.9
627.30389,3032.5
628.11707,2837.8
628.32922,2531.5
628.80792,2581
629.11542,2423.2
629.22144,2148.1
630.09784,2778.1
630.24634,3347.4
630.86108,3041.5
631.36792,2248.5
631.56995,3097.3
632.10181,2939.9
632.41797,2813.2
637.05621,5781.1
638.61108,5406.6
642.79871,2767.5
647.27722,3100.9
651.26379,3027.6
653.78137,3128.2
654.12872,2952.8
655.24274,3167.1
655.47998,3272.1
655.98199,2785.7
656.87292,5434
657.06323,2378.6
657.71954,2599.9
658.51917,4395.6
660.11676,2688.8
660.86951,3416.4
662.12604,2986.8
663.3493,2743.8
667.25018,2964
668.68958,2461.5
668.82928,7363.4
670.47998,2357.4
670.76868,2612.9
670.90472,2599.8
670.94763,3048.7
671.11823,3045.2
675.65277,2781.2
676.31018,3531.2
676.8949,3063.3
677.28711,2482.2
677.36566,7297.8
678.5859,150540.7
679.58925,22655
683.54117,228024.3
684.54468,32160.8
686.04944,2742.5
694.0658,3154.5
695.68542,2642.5
696.06323,2158.8
696.36359,2671.9
696.38861,4200.7
698.91608,2422.6
701.51733,4454.8
703.94175,15959.9
704.94104,3603.5
705.33551,2450
705.64966,2862.7
705.80573,2117.2
706.61731,25037.2
707.34155,2975.3
707.62018,5195.5
708.73242,2921.7
709.59991,2424.5
710.45349,5210
711.10535,3213.1
711.35492,3045.6
711.57253,48013.4
712.22797,2382.4
712.57493,11924.7
717.95819,3585.4
722.07202,3023.1
723.82318,2714.5
724.96454,2544.6
725.24488,27114.8
726.87396,3430.9
727.24628,3586.4
727.79572,3196
728.71826,2104.5
732.04999,2700.7
732.88257,4606.4
734.87378,3406.5
734.94342,3092.4
735.00818,2444.8
735.20313,2317
736.19611,3977.2
736.30573,2417.8
737.01178,3322
737.17242,2995.8
739.60315,3446.6
744.7818,2432
745.61536,3374.1
745.94879,4254.8
751.35138,2739.2
753.06287,2821.4
753.53424,2525.7
753.77625,3335.8
753.91052,3285.1
755.2439,3345.2
758.77374,2289.4
760.5257,3842.5
760.71564,2065.9
761.95087,2440.2
761.97864,5952.2
763.29077,1946.6
763.31464,2547.3
764.80139,4035.5
765.41534,2762
766.8443,2639.7
768.30469,2997.7
768.54181,2451.5
769.74731,2503.9
770.0451,2318.3
770.37512,2540.1
772.30945,2837.8
776.37634,2887.9
778.2063,2970.2
779.13293,2490
779.72223,2481
780.27911,3320.9
780.73016,2414
782.53015,2793.2
784.11774,2715.7
784.61981,6885.2
785.08923,2709.7
787.32574,2934.5
788.97931,2780
790.42395,2594.2
794.02155,2461.8
797.5448,3210.4
798.62622,2560.5
798.88,3411
799.3255,2980.3
799.40668,2820.1
800.63354,2575
800.92078,3761.3
802.51563,2671.8
805.40448,2561.3
806.28284,6481.4
806.48822,2867.2
807.49536,2094.7
807.83813,5892
810.37762,2762.5
812.46979,3463.1
812.98236,3010
815.44,3961.3
815.94641,3072.3
817.21301,3276.9
823.1123,4642.8
824.72083,4283.3
825.05682,2906.2
827.27087,2833.5
827.44623,2662.3
830.67322,2654.9
831.10626,3263.6
831.44458,2551.7
836.08386,2220
837.88397,3853.6
839.01605,2561.9
842.81925,6253
842.96106,5363.6
843.01245,2653.1
843.06665,4117.8
843.62415,2787.2
844.20984,4956.1
845.15143,2986.9
845.67194,2992.2
845.92297,2290.8
846.48804,2918.3
847.8349,3481.3
850.42743,5043.7
851.15051,2637.3
851.60553,2244.9
853.07214,2165.9
853.94318,2513.5
854.28076,2756.2
855.31824,3564.1
855.466,2758.8
855.61353,2261.3
856.17175,2704.2
858.56604,2870.1
858.62738,3057.6
860.20941,3244.2
861.65448,3494.5
861.80859,3088.9
863.86115,3857.9
864.05109,4147.1
864.69977,3171.6
865.12903,6489.7
865.76513,5519.6
866.46991,2685.4
869.01117,3628.2
872.07074,3912.3
875.8092,2955.3
877.04065,4701.7
877.21301,2612.3
879.29419,2923.1
881.6853,3344.2
884.28533,7238
887.35382,2473.4
891.22357,3098.1
893.23969,2458
894.39728,2419.1
894.55066,3302.1
896.43127,5536.6
899.81128,3535.4
899.95892,2597.9
901.34479,2981.9
903.39532,2516.9
905.27728,3234
907.17145,2362.9
908.01477,2638.7
908.74738,5770.7
909.19623,3003.8
909.40253,4498.6
909.68201,2994.8
914.23132,2996.4
914.54388,2797.3
919.82806,2926.7
923.77936,2878.7
926.63074,2403.9
928.49817,6015.2
929.83978,2789.4
930.28784,3617
934.7724,2724.5
939.03043,8872.6
940.82275,3694.5
941.07269,2915
942.42108,2807.4
943.15161,2299.5
943.51569,3086.6
944.77985,2896.1
945.07196,3209.1
946.74615,2544
947.83124,2756.9
954.04004,2746.7
954.62994,2767.5
954.98297,5753.9
955.39618,2373.5
957.62738,2976
962.56775,2879.4
966.0246,3426.2
967.4425,2415.4
968.70056,2381.1
970.27368,2742.7
971.91638,5330.5
975.83691,2608.1
975.9472,3009.8
979.5022,3295.6
983.95306,3359.2
985.71863,2810
989.17584,2705.7
990.03357,2938.9
991.14368,4785.7
998.50201,5707.1
